record_id,stratum,jaccard_at_10,overlap_n,pred_comparables,ref_comparables
Josh Smith__2024_2025,decliner,1.0,10,"['Austin Martin (2024)', 'Ehire Adrianza (2021)', 'Gleyber Torres (2021)', 'Jake Cronenworth (2023)', 'Luis Gonzalez (2022)', 'Mark Canha (2023)', 'Matt Duffy (2021)', 'TJ Friedl (2024)', 'Tyler Freeman (2024)', 'Yuli Gurriel (2023)']","['Austin Martin (2024)', 'Ehire Adrianza (2021)', 'Gleyber Torres (2021)', 'Jake Cronenworth (2023)', 'Luis Gonzalez (2022)', 'Mark Canha (2023)', 'Matt Duffy (2021)', 'TJ Friedl (2024)', 'Tyler Freeman (2024)', 'Yuli Gurriel (2023)']"
Juan Soto__2024_2025,decliner,1.0,10,"['Aaron Judge (2024)', 'Christian Yelich (2022)', 'Christian Yelich (2024)', 'Gunnar Henderson (2024)', 'Juan Soto (2022)', 'Kyle Tucker (2023)', 'Kyle Tucker (2024)', 'Lars Nootbaar (2024)', 'Mookie Betts (2023)', 'Paul Goldschmidt (2022)']","['Aaron Judge (2024)', 'Christian Yelich (2022)', 'Christian Yelich (2024)', 'Gunnar Henderson (2024)', 'Juan Soto (2022)', 'Kyle Tucker (2023)', 'Kyle Tucker (2024)', 'Lars Nootbaar (2024)', 'Mookie Betts (2023)', 'Paul Goldschmidt (2022)']"
Julio Rodriguez__2024_2025,weakness_up,1.0,10,"['Byron Buxton (2021)', 'Byron Buxton (2024)', 'Fernando Tatis Jr. (2023)', 'Jeremy Pena (2022)', 'Josh Lowe (2023)', 'Julio Rodriguez (2022)', 'Julio Rodriguez (2023)', 'Julio Rodriguez (2024)', 'Michael Harris II (2022)', 'Michael Harris II (2023)']","['Byron Buxton (2021)', 'Byron Buxton (2024)', 'Fernando Tatis Jr. (2023)', 'Jeremy Pena (2022)', 'Josh Lowe (2023)', 'Julio Rodriguez (2022)', 'Julio Rodriguez (2023)', 'Julio Rodriguez (2024)', 'Michael Harris II (2022)', 'Michael Harris II (2023)']"
Jurickson Profar__2024_2025,weakness_up,1.0,10,"['Ben Gamel (2022)', 'Ian Happ (2023)', 'Jesse Winker (2024)', 'Jonathan India (2021)', 'Jonathan India (2023)', 'Kolten Wong (2022)', 'Mike Tauchman (2024)', 'Nathaniel Lowe (2021)', 'Robbie Grossman (2023)', 'Tommy Pham (2021)']","['Ben Gamel (2022)', 'Ian Happ (2023)', 'Jesse Winker (2024)', 'Jonathan India (2021)', 'Jonathan India (2023)', 'Kolten Wong (2022)', 'Mike Tauchman (2024)', 'Nathaniel Lowe (2021)', 'Robbie Grossman (2023)', 'Tommy Pham (2021)']"
Ke'Bryan Hayes__2024_2025,weakness_up,1.0,10,"['Andrelton Simmons (2021)', 'Jonah Heim (2023)', 'Jose Trevino (2024)', 'Maikel Garcia (2023)', 'Manuel Margot (2021)', 'Marcus Semien (2024)', 'Nick Ahmed (2021)', 'Nick Fortes (2023)', 'Patrick Bailey (2023)', 'Reese McGuire (2021)']","['Andrelton Simmons (2021)', 'Jonah Heim (2023)', 'Jose Trevino (2024)', 'Maikel Garcia (2023)', 'Manuel Margot (2021)', 'Marcus Semien (2024)', 'Nick Ahmed (2021)', 'Nick Fortes (2023)', 'Patrick Bailey (2023)', 'Reese McGuire (2021)']"
Keibert Ruiz__2024_2025,strength_up,1.0,10,"['Alec Burleson (2023)', 'Harold Castro (2021)', 'Harold Castro (2022)', 'Jose Iglesias (2022)', 'Keibert Ruiz (2024)', 'Miguel Andujar (2024)', 'Will Brennan (2023)', 'Will Brennan (2024)', 'Willians Astudillo (2021)', 'Yonathan Daza (2022)']","['Alec Burleson (2023)', 'Harold Castro (2021)', 'Harold Castro (2022)', 'Jose Iglesias (2022)', 'Keibert Ruiz (2024)', 'Miguel Andujar (2024)', 'Will Brennan (2023)', 'Will Brennan (2024)', 'Willians Astudillo (2021)', 'Yonathan Daza (2022)']"
Kerry Carpenter__2024_2025,weakness_up,1.0,10,"['Bryan De La Cruz (2022)', 'Christian Encarnacion-Strand (2023)', 'Jordan Westburg (2024)', 'Kerry Carpenter (2023)', 'Nick Gordon (2022)', 'Randal Grichuk (2022)', 'Romy Gonzalez (2024)', 'Ryan Mountcastle (2022)', 'Ryan Mountcastle (2023)', 'Tyler Naquin (2021)']","['Bryan De La Cruz (2022)', 'Christian Encarnacion-Strand (2023)', 'Jordan Westburg (2024)', 'Kerry Carpenter (2023)', 'Nick Gordon (2022)', 'Randal Grichuk (2022)', 'Romy Gonzalez (2024)', 'Ryan Mountcastle (2022)', 'Ryan Mountcastle (2023)', 'Tyler Naquin (2021)']"
Ketel Marte__2024_2025,elite,1.0,10,"['Brandon Nimmo (2023)', 'Carlos Correa (2022)', 'Carlos Correa (2024)', 'Joc Pederson (2024)', 'Ketel Marte (2023)', 'Manny Machado (2021)', 'Seiya Suzuki (2023)', 'Taylor Ward (2022)', 'Will Smith (2022)', 'William Contreras (2024)']","['Brandon Nimmo (2023)', 'Carlos Correa (2022)', 'Carlos Correa (2024)', 'Joc Pederson (2024)', 'Ketel Marte (2023)', 'Manny Machado (2021)', 'Seiya Suzuki (2023)', 'Taylor Ward (2022)', 'Will Smith (2022)', 'William Contreras (2024)']"
Kyle Farmer__2024_2025,weakness_up,1.0,10,"['Aledmys Diaz (2023)', 'Andrew Knizner (2022)', 'Frank Schwindel (2022)', 'Gavin Sheets (2023)', 'Jean Segura (2023)', 'Joey Meneses (2024)', 'Jonah Heim (2024)', 'Kurt Suzuki (2021)', 'Leo Jimenez (2024)', 'Miguel Cabrera (2022)']","['Aledmys Diaz (2023)', 'Andrew Knizner (2022)', 'Frank Schwindel (2022)', 'Gavin Sheets (2023)', 'Jean Segura (2023)', 'Joey Meneses (2024)', 'Jonah Heim (2024)', 'Kurt Suzuki (2021)', 'Leo Jimenez (2024)', 'Miguel Cabrera (2022)']"
Kyle Higashioka__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2022)', 'Alec Bohm (2021)', 'Bryan De La Cruz (2021)', 'Christian Walker (2021)', 'Eduardo Escobar (2021)', 'Emmanuel Rivera (2023)', 'Emmanuel Rivera (2024)', 'Enrique Hernandez (2024)', 'Riley Greene (2022)', 'Taylor Ward (2021)']","['Abraham Toro (2022)', 'Alec Bohm (2021)', 'Bryan De La Cruz (2021)', 'Christian Walker (2021)', 'Eduardo Escobar (2021)', 'Emmanuel Rivera (2023)', 'Emmanuel Rivera (2024)', 'Enrique Hernandez (2024)', 'Riley Greene (2022)', 'Taylor Ward (2021)']"
Kyle Isbel__2024_2025,weakness_up,1.0,10,"['Albert Almora Jr. (2022)', 'Christian Vazquez (2021)', 'DJ LeMahieu (2024)', 'Freddy Fermin (2024)', 'Jeff McNeil (2021)', 'Miguel Rojas (2022)', 'Miguel Rojas (2023)', 'Omar Narvaez (2021)', 'Oswaldo Cabrera (2024)', 'Reese McGuire (2021)']","['Albert Almora Jr. (2022)', 'Christian Vazquez (2021)', 'DJ LeMahieu (2024)', 'Freddy Fermin (2024)', 'Jeff McNeil (2021)', 'Miguel Rojas (2022)', 'Miguel Rojas (2023)', 'Omar Narvaez (2021)', 'Oswaldo Cabrera (2024)', 'Reese McGuire (2021)']"
Kyle Schwarber__2024_2025,strength_up,1.0,10,"['Aaron Judge (2023)', 'Bryce Harper (2021)', 'Giancarlo Stanton (2022)', 'Joey Votto (2021)', 'Kyle Schwarber (2021)', 'Kyle Schwarber (2022)', 'Kyle Schwarber (2024)', 'Matt Olson (2023)', 'Mike Trout (2022)', 'Shohei Ohtani (2021)']","['Aaron Judge (2023)', 'Bryce Harper (2021)', 'Giancarlo Stanton (2022)', 'Joey Votto (2021)', 'Kyle Schwarber (2021)', 'Kyle Schwarber (2022)', 'Kyle Schwarber (2024)', 'Matt Olson (2023)', 'Mike Trout (2022)', 'Shohei Ohtani (2021)']"
Kyle Stowers__2024_2025,weakness_up,1.0,10,"['Austin Riley (2023)', 'Austin Riley (2024)', 'Bryce Harper (2022)', 'Fernando Tatis Jr. (2024)', 'Jesus Sanchez (2023)', 'Jesus Sanchez (2024)', 'Rafael Devers (2024)', 'Teoscar Hernandez (2021)', 'Teoscar Hernandez (2022)', 'Willson Contreras (2022)']","['Austin Riley (2023)', 'Austin Riley (2024)', 'Bryce Harper (2022)', 'Fernando Tatis Jr. (2024)', 'Jesus Sanchez (2023)', 'Jesus Sanchez (2024)', 'Rafael Devers (2024)', 'Teoscar Hernandez (2021)', 'Teoscar Hernandez (2022)', 'Willson Contreras (2022)']"
Kyle Tucker__2024_2025,elite,1.0,10,"['Christian Yelich (2024)', 'Ha-seong Kim (2024)', 'Jonathan India (2024)', 'Jose Ramirez (2022)', 'Jose Ramirez (2023)', 'Josh Rojas (2022)', 'Kyle Tucker (2023)', 'Lars Nootbaar (2023)', 'Lars Nootbaar (2024)', 'Mookie Betts (2024)']","['Christian Yelich (2024)', 'Ha-seong Kim (2024)', 'Jonathan India (2024)', 'Jose Ramirez (2022)', 'Jose Ramirez (2023)', 'Josh Rojas (2022)', 'Kyle Tucker (2023)', 'Lars Nootbaar (2023)', 'Lars Nootbaar (2024)', 'Mookie Betts (2024)']"
LaMonte Wade Jr.__2024_2025,weakness_up,1.0,10,"['Austin Slater (2024)', 'Brian Goodwin (2021)', 'Cavan Biggio (2021)', 'Connor Joe (2024)', 'Josh VanMeter (2021)', 'Miguel Vargas (2023)', 'Miguel Vargas (2024)', 'Nolan Jones (2024)', 'Robbie Grossman (2022)', 'Zack Short (2023)']","['Austin Slater (2024)', 'Brian Goodwin (2021)', 'Cavan Biggio (2021)', 'Connor Joe (2024)', 'Josh VanMeter (2021)', 'Miguel Vargas (2023)', 'Miguel Vargas (2024)', 'Nolan Jones (2024)', 'Robbie Grossman (2022)', 'Zack Short (2023)']"
Lars Nootbaar__2024_2025,elite,1.0,10,"['Andrew McCutchen (2022)', 'Carlos Santana (2021)', 'Daniel Vogelbach (2023)', 'JJ Bleday (2024)', 'Jesse Winker (2024)', 'Jonah Bride (2024)', 'Jorge Polanco (2022)', 'Michael Conforto (2021)', 'Pavin Smith (2023)', 'Rowdy Tellez (2023)']","['Andrew McCutchen (2022)', 'Carlos Santana (2021)', 'Daniel Vogelbach (2023)', 'JJ Bleday (2024)', 'Jesse Winker (2024)', 'Jonah Bride (2024)', 'Jorge Polanco (2022)', 'Michael Conforto (2021)', 'Pavin Smith (2023)', 'Rowdy Tellez (2023)']"
Lawrence Butler__2024_2025,weakness_up,1.0,10,"['Bobby Dalbec (2022)', 'Brandon Lowe (2023)', 'Jarred Kelenic (2023)', 'Mike Yastrzemski (2021)', 'Nelson Velazquez (2022)', 'Ramon Laureano (2022)', 'Randy Arozarena (2021)', 'Rodolfo Castro (2022)', 'Tyler Fitzgerald (2024)', ""Tyler O'Neill (2022)""]","['Bobby Dalbec (2022)', 'Brandon Lowe (2023)', 'Jarred Kelenic (2023)', 'Mike Yastrzemski (2021)', 'Nelson Velazquez (2022)', 'Ramon Laureano (2022)', 'Randy Arozarena (2021)', 'Rodolfo Castro (2022)', 'Tyler Fitzgerald (2024)', ""Tyler O'Neill (2022)""]"
Lenyn Sosa__2024_2025,weakness_up,1.0,10,"['Alex Kirilloff (2021)', 'Brendan Rodgers (2021)', 'Ezequiel Duran (2023)', 'Harold Ramirez (2023)', 'Jonathan Schoop (2021)', 'Josh Naylor (2021)', 'Lenyn Sosa (2024)', 'Nick Gordon (2022)', 'Oscar Gonzalez (2022)', 'Ryan Mountcastle (2024)']","['Alex Kirilloff (2021)', 'Brendan Rodgers (2021)', 'Ezequiel Duran (2023)', 'Harold Ramirez (2023)', 'Jonathan Schoop (2021)', 'Josh Naylor (2021)', 'Lenyn Sosa (2024)', 'Nick Gordon (2022)', 'Oscar Gonzalez (2022)', 'Ryan Mountcastle (2024)']"
Logan O'Hoppe__2024_2025,weakness_up,1.0,10,"['Adolis Garcia (2024)', 'Brent Rooker (2021)', 'Hunter Goodman (2024)', 'Jeimer Candelario (2024)', 'Jordan Diaz (2023)', 'Nick Castellanos (2023)', 'Nolan Gorman (2022)', 'Seth Brown (2023)', 'Seth Brown (2024)', 'Shea Langeliers (2023)']","['Adolis Garcia (2024)', 'Brent Rooker (2021)', 'Hunter Goodman (2024)', 'Jeimer Candelario (2024)', 'Jordan Diaz (2023)', 'Nick Castellanos (2023)', 'Nolan Gorman (2022)', 'Seth Brown (2023)', 'Seth Brown (2024)', 'Shea Langeliers (2023)']"
Lourdes Gurriel Jr.__2024_2025,weakness_up,1.0,10,"['Austin Hays (2022)', 'Brendan Rodgers (2021)', 'Corey Dickerson (2021)', 'Jose Altuve (2024)', 'Josh Naylor (2021)', 'Juan Yepez (2024)', 'Manuel Margot (2023)', 'Ozzie Albies (2024)', 'Yan Gomes (2023)', 'Yermin Mercedes (2021)']","['Austin Hays (2022)', 'Brendan Rodgers (2021)', 'Corey Dickerson (2021)', 'Jose Altuve (2024)', 'Josh Naylor (2021)', 'Juan Yepez (2024)', 'Manuel Margot (2023)', 'Ozzie Albies (2024)', 'Yan Gomes (2023)', 'Yermin Mercedes (2021)']"
Luis Arraez__2024_2025,decliner,1.0,10,"['Adam Frazier (2021)', 'Austin Nola (2022)', 'J.P. Crawford (2022)', 'Luis Arraez (2021)', 'Luis Arraez (2022)', 'Luis Arraez (2023)', 'Luis Arraez (2024)', 'Michael Brantley (2021)', 'Nolan Schanuel (2024)', 'Yuli Gurriel (2021)']","['Adam Frazier (2021)', 'Austin Nola (2022)', 'J.P. Crawford (2022)', 'Luis Arraez (2021)', 'Luis Arraez (2022)', 'Luis Arraez (2023)', 'Luis Arraez (2024)', 'Michael Brantley (2021)', 'Nolan Schanuel (2024)', 'Yuli Gurriel (2021)']"
Luis Garcia Jr.__2024_2025,baseline,1.0,10,"['Brendan Rodgers (2021)', 'Christian Arroyo (2022)', 'Eddie Rosario (2021)', 'Edward Olivares (2023)', 'Frank Schwindel (2021)', 'Harold Ramirez (2023)', 'Jonathan Schoop (2021)', 'Josh Naylor (2021)', 'Luis Rengifo (2022)', 'Ozzie Albies (2024)']","['Brendan Rodgers (2021)', 'Christian Arroyo (2022)', 'Eddie Rosario (2021)', 'Edward Olivares (2023)', 'Frank Schwindel (2021)', 'Harold Ramirez (2023)', 'Jonathan Schoop (2021)', 'Josh Naylor (2021)', 'Luis Rengifo (2022)', 'Ozzie Albies (2024)']"
Luis Rengifo__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2024)', 'Aledmys Diaz (2023)', 'Corey Dickerson (2021)', 'Jean Segura (2023)', 'Jeff McNeil (2024)', 'Josh Harrison (2022)', 'Kyle Farmer (2023)', 'Manuel Margot (2023)', 'Matt Duffy (2023)', 'Miguel Amaya (2024)']","['Abraham Toro (2024)', 'Aledmys Diaz (2023)', 'Corey Dickerson (2021)', 'Jean Segura (2023)', 'Jeff McNeil (2024)', 'Josh Harrison (2022)', 'Kyle Farmer (2023)', 'Manuel Margot (2023)', 'Matt Duffy (2023)', 'Miguel Amaya (2024)']"
Luis Robert Jr.__2024_2025,weakness_up,1.0,10,"['Anthony Volpe (2023)', 'Brandon Marsh (2021)', 'Brandon Marsh (2022)', 'Cody Bellinger (2022)', 'Drew Waters (2023)', 'Kevin Kiermaier (2022)', 'Niko Goodrum (2021)', 'Trevor Story (2022)', 'Tyler Fitzgerald (2024)', 'Zack Gelof (2023)']","['Anthony Volpe (2023)', 'Brandon Marsh (2021)', 'Brandon Marsh (2022)', 'Cody Bellinger (2022)', 'Drew Waters (2023)', 'Kevin Kiermaier (2022)', 'Niko Goodrum (2021)', 'Trevor Story (2022)', 'Tyler Fitzgerald (2024)', 'Zack Gelof (2023)']"
Luke Raley__2024_2025,weakness_up,1.0,10,"['Adam Duvall (2024)', 'Blake Sabol (2023)', 'Brad Miller (2022)', 'J.D. Davis (2021)', 'Jo Adell (2022)', 'Joey Bart (2022)', 'Kole Calhoun (2022)', 'Kyle Stowers (2024)', 'Mike Moustakas (2022)', 'Nolan Gorman (2024)']","['Adam Duvall (2024)', 'Blake Sabol (2023)', 'Brad Miller (2022)', 'J.D. Davis (2021)', 'Jo Adell (2022)', 'Joey Bart (2022)', 'Kole Calhoun (2022)', 'Kyle Stowers (2024)', 'Mike Moustakas (2022)', 'Nolan Gorman (2024)']"
Maikel Garcia__2024_2025,elite,1.0,10,"['Adley Rutschman (2022)', 'Adley Rutschman (2023)', 'Bryan Reynolds (2021)', 'Carlos Correa (2021)', 'Gabriel Moreno (2024)', 'Joey Ortiz (2024)', 'Marcus Semien (2023)', 'Max Kepler (2022)', 'Miguel Rojas (2024)', 'Wander Franco (2023)']","['Adley Rutschman (2022)', 'Adley Rutschman (2023)', 'Bryan Reynolds (2021)', 'Carlos Correa (2021)', 'Gabriel Moreno (2024)', 'Joey Ortiz (2024)', 'Marcus Semien (2023)', 'Max Kepler (2022)', 'Miguel Rojas (2024)', 'Wander Franco (2023)']"
Manny Machado__2024_2025,weakness_up,1.0,10,"['Anthony Santander (2023)', 'Bryan De La Cruz (2022)', 'Bryce Harper (2022)', 'C.J. Cron (2022)', 'Corey Seager (2021)', 'Joey Meneses (2022)', 'Manny Machado (2024)', 'Randal Grichuk (2024)', 'Rowdy Tellez (2021)', 'Royce Lewis (2023)']","['Anthony Santander (2023)', 'Bryan De La Cruz (2022)', 'Bryce Harper (2022)', 'C.J. Cron (2022)', 'Corey Seager (2021)', 'Joey Meneses (2022)', 'Manny Machado (2024)', 'Randal Grichuk (2024)', 'Rowdy Tellez (2021)', 'Royce Lewis (2023)']"
Marcell Ozuna__2024_2025,weakness_up,1.0,10,"['Andrew McCutchen (2023)', 'Andrew McCutchen (2024)', 'Carlos Santana (2021)', 'Carlos Santana (2022)', 'Daniel Vogelbach (2021)', 'Daniel Vogelbach (2022)', 'Daniel Vogelbach (2023)', 'Jorge Polanco (2022)', 'LaMonte Wade Jr. (2024)', 'Pavin Smith (2023)']","['Andrew McCutchen (2023)', 'Andrew McCutchen (2024)', 'Carlos Santana (2021)', 'Carlos Santana (2022)', 'Daniel Vogelbach (2021)', 'Daniel Vogelbach (2022)', 'Daniel Vogelbach (2023)', 'Jorge Polanco (2022)', 'LaMonte Wade Jr. (2024)', 'Pavin Smith (2023)']"
Marcus Semien__2024_2025,weakness_up,1.0,10,"['Blake Perkins (2024)', 'David Peralta (2021)', 'Dylan Carlson (2022)', 'Elvis Andrus (2023)', 'Ha-seong Kim (2021)', 'Jason Heyward (2021)', ""Ke'Bryan Hayes (2024)"", 'Nick Fortes (2022)', 'Parker Meadows (2024)', 'Zach McKinstry (2023)']","['Blake Perkins (2024)', 'David Peralta (2021)', 'Dylan Carlson (2022)', 'Elvis Andrus (2023)', 'Ha-seong Kim (2021)', 'Jason Heyward (2021)', ""Ke'Bryan Hayes (2024)"", 'Nick Fortes (2022)', 'Parker Meadows (2024)', 'Zach McKinstry (2023)']"
Mark Vientos__2024_2025,weakness_up,1.0,10,"['Andrew Knizner (2023)', 'Brent Rooker (2021)', 'Eloy Jimenez (2021)', 'Eric Haase (2022)', 'Jared Walsh (2022)', 'MJ Melendez (2024)', 'Marcell Ozuna (2022)', 'Ramon Laureano (2024)', 'Seth Brown (2023)', 'Seth Brown (2024)']","['Andrew Knizner (2023)', 'Brent Rooker (2021)', 'Eloy Jimenez (2021)', 'Eric Haase (2022)', 'Jared Walsh (2022)', 'MJ Melendez (2024)', 'Marcell Ozuna (2022)', 'Ramon Laureano (2024)', 'Seth Brown (2023)', 'Seth Brown (2024)']"
Masataka Yoshida__2024_2025,decliner,1.0,10,"['Alex Verdugo (2021)', 'Alex Verdugo (2023)', 'Anthony Rizzo (2021)', 'Cody Bellinger (2024)', 'Donovan Solano (2021)', 'George Springer (2023)', 'Jeimer Candelario (2021)', 'Jose Altuve (2023)', 'Matt Vierling (2022)', 'Matt Vierling (2023)']","['Alex Verdugo (2021)', 'Alex Verdugo (2023)', 'Anthony Rizzo (2021)', 'Cody Bellinger (2024)', 'Donovan Solano (2021)', 'George Springer (2023)', 'Jeimer Candelario (2021)', 'Jose Altuve (2023)', 'Matt Vierling (2022)', 'Matt Vierling (2023)']"
Masyn Winn__2024_2025,decliner,1.0,10,"['Freddy Fermin (2024)', 'Jonah Heim (2023)', 'Jose Trevino (2024)', 'Maikel Garcia (2023)', 'Manuel Margot (2021)', 'Marcus Semien (2024)', 'Miguel Rojas (2022)', 'Nick Fortes (2023)', 'Omar Narvaez (2021)', 'Reese McGuire (2021)']","['Freddy Fermin (2024)', 'Jonah Heim (2023)', 'Jose Trevino (2024)', 'Maikel Garcia (2023)', 'Manuel Margot (2021)', 'Marcus Semien (2024)', 'Miguel Rojas (2022)', 'Nick Fortes (2023)', 'Omar Narvaez (2021)', 'Reese McGuire (2021)']"
Matt Chapman__2024_2025,elite,1.0,10,"['Darin Ruf (2021)', 'Evan Longoria (2021)', 'Ian Happ (2024)', 'Isaac Paredes (2022)', 'Lars Nootbaar (2022)', 'Matt Chapman (2022)', 'Max Muncy (2024)', 'Mike Yastrzemski (2023)', 'Taylor Ward (2024)', 'Will Smith (2021)']","['Darin Ruf (2021)', 'Evan Longoria (2021)', 'Ian Happ (2024)', 'Isaac Paredes (2022)', 'Lars Nootbaar (2022)', 'Matt Chapman (2022)', 'Max Muncy (2024)', 'Mike Yastrzemski (2023)', 'Taylor Ward (2024)', 'Will Smith (2021)']"
Matt Olson__2024_2025,weakness_up,1.0,10,"['Brandon Belt (2021)', 'Bryce Harper (2024)', 'Christian Walker (2022)', 'Christian Walker (2024)', 'Evan Longoria (2021)', 'Josh Donaldson (2021)', 'Max Kepler (2023)', 'Mitch Garver (2021)', 'Tyler Stephenson (2024)', 'William Contreras (2024)']","['Brandon Belt (2021)', 'Bryce Harper (2024)', 'Christian Walker (2022)', 'Christian Walker (2024)', 'Evan Longoria (2021)', 'Josh Donaldson (2021)', 'Max Kepler (2023)', 'Mitch Garver (2021)', 'Tyler Stephenson (2024)', 'William Contreras (2024)']"
Matt Wallner__2024_2025,weakness_up,1.0,10,"['Aristides Aquino (2021)', 'Bobby Bradley (2021)', 'Brent Rooker (2023)', 'J.D. Davis (2022)', 'Jake Bauers (2023)', 'Joey Bart (2022)', 'Joey Votto (2023)', 'Keston Hiura (2022)', 'Luke Voit (2021)', 'Nolan Gorman (2023)']","['Aristides Aquino (2021)', 'Bobby Bradley (2021)', 'Brent Rooker (2023)', 'J.D. Davis (2022)', 'Jake Bauers (2023)', 'Joey Bart (2022)', 'Joey Votto (2023)', 'Keston Hiura (2022)', 'Luke Voit (2021)', 'Nolan Gorman (2023)']"
Mauricio Dubon__2024_2025,weakness_up,1.0,10,"['Andrelton Simmons (2021)', 'Freddy Fermin (2024)', 'Jose Trevino (2021)', 'Manuel Margot (2021)', 'Miguel Rojas (2022)', 'Miguel Rojas (2023)', 'Nick Fortes (2023)', 'Nick Fortes (2024)', 'Omar Narvaez (2021)', 'Reese McGuire (2021)']","['Andrelton Simmons (2021)', 'Freddy Fermin (2024)', 'Jose Trevino (2021)', 'Manuel Margot (2021)', 'Miguel Rojas (2022)', 'Miguel Rojas (2023)', 'Nick Fortes (2023)', 'Nick Fortes (2024)', 'Omar Narvaez (2021)', 'Reese McGuire (2021)']"
Max Kepler__2024_2025,decliner,1.0,10,"['Austin Slater (2023)', 'Ian Happ (2022)', 'Jorge Polanco (2023)', 'Mike Yastrzemski (2024)', 'Mitch Garver (2022)', 'Orlando Arcia (2022)', 'Riley Greene (2022)', 'Ryan Jeffers (2022)', 'Taylor Ward (2021)', ""Tyler O'Neill (2023)""]","['Austin Slater (2023)', 'Ian Happ (2022)', 'Jorge Polanco (2023)', 'Mike Yastrzemski (2024)', 'Mitch Garver (2022)', 'Orlando Arcia (2022)', 'Riley Greene (2022)', 'Ryan Jeffers (2022)', 'Taylor Ward (2021)', ""Tyler O'Neill (2023)""]"
Max Schuemann__2024_2025,decliner,1.0,10,"['Austin Barnes (2021)', 'Blake Perkins (2024)', 'Geraldo Perdomo (2022)', 'Jace Peterson (2023)', 'Jared Triolo (2023)', 'Max Schuemann (2024)', 'Nicky Lopez (2023)', 'Oscar Mercado (2021)', 'Sergio Alcantara (2021)', 'Zach McKinstry (2023)']","['Austin Barnes (2021)', 'Blake Perkins (2024)', 'Geraldo Perdomo (2022)', 'Jace Peterson (2023)', 'Jared Triolo (2023)', 'Max Schuemann (2024)', 'Nicky Lopez (2023)', 'Oscar Mercado (2021)', 'Sergio Alcantara (2021)', 'Zach McKinstry (2023)']"
Michael A. Taylor__2024_2025,weakness_up,1.0,10,"['Adam Duvall (2022)', 'Blake Sabol (2023)', 'Bobby Dalbec (2022)', 'DJ Peters (2021)', 'Gabriel Arias (2023)', 'Jackson Holliday (2024)', 'Jo Adell (2022)', 'Kole Calhoun (2022)', 'Luis Robert Jr. (2024)', 'Nolan Gorman (2024)']","['Adam Duvall (2022)', 'Blake Sabol (2023)', 'Bobby Dalbec (2022)', 'DJ Peters (2021)', 'Gabriel Arias (2023)', 'Jackson Holliday (2024)', 'Jo Adell (2022)', 'Kole Calhoun (2022)', 'Luis Robert Jr. (2024)', 'Nolan Gorman (2024)']"
Michael Busch__2024_2025,weakness_up,1.0,10,"['Brandon Belt (2021)', 'Bryce Harper (2023)', 'Corey Seager (2021)', 'Eloy Jimenez (2022)', 'George Springer (2021)', 'Joc Pederson (2024)', 'Pete Alonso (2023)', 'Rafael Devers (2024)', 'Rhys Hoskins (2021)', 'Willson Contreras (2022)']","['Brandon Belt (2021)', 'Bryce Harper (2023)', 'Corey Seager (2021)', 'Eloy Jimenez (2022)', 'George Springer (2021)', 'Joc Pederson (2024)', 'Pete Alonso (2023)', 'Rafael Devers (2024)', 'Rhys Hoskins (2021)', 'Willson Contreras (2022)']"
Michael Conforto__2024_2025,weakness_up,1.0,10,"['Andrew McCutchen (2024)', 'Brandon Belt (2022)', 'Cavan Biggio (2021)', 'D.J. Stewart (2021)', 'Jorge Polanco (2024)', 'Nolan Jones (2024)', 'Randy Arozarena (2024)', 'Spencer Torkelson (2022)', 'Tyler Nevin (2024)', 'Yoshi Tsutsugo (2021)']","['Andrew McCutchen (2024)', 'Brandon Belt (2022)', 'Cavan Biggio (2021)', 'D.J. Stewart (2021)', 'Jorge Polanco (2024)', 'Nolan Jones (2024)', 'Randy Arozarena (2024)', 'Spencer Torkelson (2022)', 'Tyler Nevin (2024)', 'Yoshi Tsutsugo (2021)']"
Michael Harris II__2024_2025,weakness_up,1.0,10,"['Edmundo Sosa (2023)', 'Jeremy Pena (2022)', 'Jeremy Pena (2024)', 'Julio Rodriguez (2024)', 'Kevin Pillar (2023)', 'Luis Robert Jr. (2021)', 'Luis Robert Jr. (2022)', 'Nick Gordon (2022)', 'Trea Turner (2024)', 'Victor Reyes (2021)']","['Edmundo Sosa (2023)', 'Jeremy Pena (2022)', 'Jeremy Pena (2024)', 'Julio Rodriguez (2024)', 'Kevin Pillar (2023)', 'Luis Robert Jr. (2021)', 'Luis Robert Jr. (2022)', 'Nick Gordon (2022)', 'Trea Turner (2024)', 'Victor Reyes (2021)']"
Michael Massey__2024_2025,baseline,1.0,10,"['Erik Gonzalez (2021)', 'Francisco Mejia (2021)', 'Gio Urshela (2023)', 'Gio Urshela (2024)', 'Jose Azocar (2022)', 'Josh Harrison (2021)', 'Josh Harrison (2022)', 'Mauricio Dubon (2022)', 'Ozzie Albies (2022)', 'Yan Gomes (2022)']","['Erik Gonzalez (2021)', 'Francisco Mejia (2021)', 'Gio Urshela (2023)', 'Gio Urshela (2024)', 'Jose Azocar (2022)', 'Josh Harrison (2021)', 'Josh Harrison (2022)', 'Mauricio Dubon (2022)', 'Ozzie Albies (2022)', 'Yan Gomes (2022)']"
