record_id,player_id,player_name,season_t,season_t1,pentagon_area_t,pentagon_area_t1,delta_area,war_t,wrc_t,ops_t,delta_war,delta_wrc,delta_ops,vec_t_power,vec_t_contact,vec_t_discipline,vec_t_defense,vec_t_speed,delta_vec_power,delta_vec_contact,delta_vec_discipline,delta_vec_defense,delta_vec_speed,is_elite,is_strength_up,is_weakness_up,is_decliner,stratum
Yandy Diaz__2024_2025,Yandy Diaz,Yandy Diaz,2024,2025,5120.0457823218685,5366.849726021826,246.80394369995796,1.9,120,0.755,1.0,15,0.0929999999999999,48.88422495380163,64.68189247482296,48.98165133502281,38.41288146276596,29.27236771307253,3.2125634811073525,0.660740546692935,-0.3667459088443152,-5.267026954137378,7.023194674089513,False,True,True,False,strength_up
Victor Caratini__2024_2025,Victor Caratini,Victor Caratini,2024,2025,4758.456512775919,4440.24556950267,-318.21094327324863,1.9,113,0.744,-1.1,-9,-0.016,44.55943096967083,54.89460733838682,44.14667935073098,52.25091058354637,29.237405864365464,-3.161210032883588,1.5342166662259515,-1.400163548016323,-12.312647602474442,6.196764590017331,False,False,True,False,weakness_up
Edmundo Sosa__2024_2025,Edmundo Sosa,Edmundo Sosa,2024,2025,4609.630625343867,4000.26484489896,-609.3657804449076,1.9,102,0.734,-0.2999999999999998,9,0.043,45.082839872404975,45.6381681836329,29.60214018445684,50.36649666834898,50.228355048146575,-1.5506377969221532,4.839562442521164,-2.074818335249148,-1.2276937389430105,-12.755236116068623,False,False,False,False,baseline
Ryan McMahon__2024_2025,Ryan McMahon,Ryan McMahon,2024,2025,4934.873702526284,4873.745268098875,-61.12843442740814,1.9,88,0.722,0.0,-2,-0.029,49.72951968618265,45.68327110233341,45.77753709878261,53.08526225541195,34.86346186712148,0.2180962105891382,-7.230269510224673,2.045550399789313,-0.7130800950093388,4.08248693581119,False,False,True,False,weakness_up
Francisco Alvarez__2024_2025,Francisco Alvarez,Francisco Alvarez,2024,2025,4499.90308926304,4659.008848335774,159.10575907273414,1.9,101,0.71,-0.0999999999999998,23,0.077,46.01269613442871,46.13521682453833,43.25140968855439,50.186895491034925,32.99476966464472,6.581035842656142,-1.313884975544951,0.8700202203045464,-6.703738991432182,3.893417094875332,False,False,True,True,decliner
Freddy Fermin__2024_2025,Freddy Fermin,Freddy Fermin,2024,2025,4576.727308656605,3986.609261639651,-590.1180470169538,1.9,92,0.685,-0.8999999999999999,-15,-0.049,35.8533909194054,54.64420304934462,37.86881188289282,53.80707016145036,39.68762675766172,-0.8853067568943587,-3.366974628897637,-1.8007742276191294,-3.683779751462709,-5.216989432852337,False,False,False,False,baseline
Jake Meyers__2024_2025,Jake Meyers,Jake Meyers,2024,2025,4871.49730710241,5181.5870060237285,310.0896989213188,1.9,85,0.646,0.3999999999999999,22,0.0809999999999999,39.93958057507458,46.82614695864805,39.59846662555718,52.97564878964357,47.59366220633624,-3.5508861044890665,12.157216093951597,5.444891152322029,-3.1425125535584044,-2.956499219113489,False,False,True,False,weakness_up
Josh Rojas__2024_2025,Josh Rojas,Josh Rojas,2024,2025,4823.65241529766,4062.358861016945,-761.2935542807154,1.9,92,0.641,-3.2,-48,-0.129,36.83258560490883,48.78635009411225,48.26238225474963,53.56803035280224,37.68760763650775,-2.6012398725146824,-1.6170803756914935,-1.8269614149348712,-13.476089010744971,1.0102923389831275,False,False,True,False,weakness_up
Jose Caballero__2024_2025,Jose Caballero,Jose Caballero,2024,2025,4275.346299365213,5406.319093789887,1130.9727944246742,1.9,83,0.63,0.2000000000000001,14,0.056,33.562140356892606,43.63891106982312,34.959216295177214,52.1179678805961,48.768957500970245,2.894027873084525,3.296231627808844,13.574557869794816,-3.7827933653658894,10.602399494831651,False,False,True,False,weakness_up
CJ Abrams__2024_2025,CJ Abrams,CJ Abrams,2024,2025,4124.282695245829,4956.308870332648,832.0261750868194,1.8,106,0.747,1.3,1,0.001,43.93219238461676,50.96715244475973,34.72378502208836,31.377107553177947,47.466272913746245,-0.3065521847329222,1.655395790827484,1.137986286721997,5.903926979138799,13.13378305271467,False,False,True,False,weakness_up
Travis d'Arnaud__2024_2025,Travis d'Arnaud,Travis d'Arnaud,2024,2025,4377.496306733311,3369.027499970924,-1008.468806762387,1.8,103,0.739,-2.1,-39,-0.141,47.67826465996979,44.78365012889495,38.87440577309256,47.7532421269721,36.39280884958185,-8.68519053221334,-7.426656176791354,-4.314881824875037,-4.944721846642274,-1.4587189378249974,False,False,False,False,baseline
Gleyber Torres__2024_2025,Gleyber Torres,Gleyber Torres,2024,2025,4286.68746747177,5389.691718730721,1103.0042512589507,1.8,105,0.709,0.8,8,0.036,39.59209923710675,54.16941282439379,48.81839878766701,39.40515009151062,29.136948449685605,1.6071984282187302,5.365839981990462,10.594209359811444,2.183921458288914,5.568941438073324,False,False,True,False,weakness_up
Paul DeJong__2024_2025,Paul DeJong,Paul DeJong,2024,2025,3587.078940904543,3719.0315327598814,131.9525918553395,1.8,96,0.703,-1.6,-20,-0.0609999999999999,47.19288889781932,37.34402406491776,29.074840710701668,48.87387814186135,34.08266929941489,-6.089232197180621,0.2851289500161726,2.8750927282078926,-4.270017576058265,8.466775059261664,False,False,True,True,decliner
Carson Kelly__2024_2025,Carson Kelly,Carson Kelly,2024,2025,4643.63797897176,5142.602447944054,498.9644689722936,1.8,98,0.687,0.9000000000000001,17,0.0739999999999999,39.246556520313625,52.69196886783809,45.7890972312104,53.03801772103641,30.94732666668625,4.617648369636726,1.484780372457884,3.7246362337782974,-4.193267303797917,5.048174537755308,False,False,True,False,weakness_up
Bryson Stott__2024_2025,Bryson Stott,Bryson Stott,2024,2025,5585.205230536951,5891.845042547757,306.63981201080605,1.8,87,0.671,1.3,13,0.0479999999999999,35.45239608240748,59.14230377820658,47.82038454697822,46.1574567948454,56.52568953793378,1.5506881922268434,0.4019779527940557,3.657542546442329,5.412759977606847,-6.094704061996701,False,False,True,False,weakness_up
Lars Nootbaar__2024_2025,Lars Nootbaar,Lars Nootbaar,2024,2025,6040.121784820687,4852.591228381847,-1187.53055643884,1.7,114,0.758,-0.8999999999999999,-18,-0.0719999999999999,49.72156616456168,57.87722129026252,59.31248161976615,41.97702069862952,42.54777446537371,-5.369226415173337,-5.238267847855248,-6.126572009072625,-1.2229158339898305,-8.440166736290045,True,False,False,False,elite
Mike Yastrzemski__2024_2025,Mike Yastrzemski,Mike Yastrzemski,2024,2025,4835.592279226482,5544.068683780164,708.4764045536822,1.7,106,0.739,0.5999999999999999,0,-0.004,46.38455094287751,47.23235236178904,45.45766990243124,42.94314295342186,43.42288157296751,-3.180588406244788,7.153899883588345,8.83790761677691,4.07965875873699,-1.273605180322754,False,False,True,False,weakness_up
Colt Keith__2024_2025,Colt Keith,Colt Keith,2024,2025,4581.431962883186,4872.518741187674,291.0867783044878,1.7,95,0.689,-0.0999999999999998,14,0.057,38.46091750169716,55.28335914106446,39.69531710763854,45.69919005466051,41.58291092525267,5.061629640717072,-1.1763568345130508,7.199009041043787,-5.596698269436651,-0.0430380572005262,False,False,True,True,decliner
Jose Trevino__2024_2025,Jose Trevino,Jose Trevino,2024,2025,5115.8840440033655,4332.989892462757,-782.8941515406086,1.7,85,0.642,-1.4,-19,-0.019,38.915924768925926,52.15981812126103,47.25054279919935,56.41446410270968,37.74532284208875,-2.8623099484159056,4.102498470963887,-8.148668927988936,-6.812131551009607,-3.3754463699103425,False,False,False,False,baseline
Randal Grichuk__2024_2025,Randal Grichuk,Randal Grichuk,2024,2025,5314.72981613009,4606.269736275913,-708.4600798541769,1.6,139,0.875,-2.0,-57,-0.2009999999999999,51.04819093074608,59.83764986216956,42.90398460227328,40.48909065223593,41.70382270625999,-2.346498485239458,-5.81258040001061,-4.770421895469845,-0.0620395969732072,-2.953932028989172,False,False,False,False,baseline
Ryan O'Hearn__2024_2025,Ryan O'Hearn,Ryan O'Hearn,2024,2025,5142.279276862331,5072.121424000228,-70.15785286210303,1.6,118,0.761,1.4,9,0.042,42.80161379495239,61.18776365310426,48.84835070202861,39.68275669764629,39.61394395383856,0.5369502643374133,-4.0002358002166005,-1.81543476393194,5.921703156395459,-1.9127758974823197,False,False,True,False,weakness_up
Michael Massey__2024_2025,Michael Massey,Michael Massey,2024,2025,4684.219814817008,3801.859168537786,-882.3606462792222,1.6,104,0.743,-2.0,-47,-0.162,43.95300427733382,58.17576196924206,33.04444786103798,46.55511278367271,42.34743855237426,-11.167178430775683,-2.852239695146274,-1.345699657801589,-0.2602179612167532,-4.917094123420881,False,False,False,False,baseline
Kyle Higashioka__2024_2025,Kyle Higashioka,Kyle Higashioka,2024,2025,4504.2732347952815,4480.7267285806265,-23.546506214654983,1.6,104,0.739,-0.6000000000000001,-11,-0.046,46.86093527817312,45.7242263624128,39.29489376654931,47.79755636128886,38.60760630741155,-5.567970183537682,5.235303831253617,1.7243230010987816,-2.3004693612197755,0.1270725234774374,False,False,True,False,weakness_up
Ryan Jeffers__2024_2025,Ryan Jeffers,Ryan Jeffers,2024,2025,4287.98549568246,4851.77802240613,563.7925267236697,1.6,106,0.732,0.5,7,0.02,45.31981651169947,49.80238240415252,38.68977175364421,40.36951416626769,38.179135936700206,-4.744506038828533,6.258094727647482,13.501646600424271,1.830113261909688,-4.353473200936747,False,False,True,False,weakness_up
Jesus Sanchez__2024_2025,Jesus Sanchez,Jesus Sanchez,2024,2025,4777.904656357976,4875.96116061888,98.05650426090416,1.6,101,0.731,-0.6000000000000001,-8,-0.032,53.50375511845808,47.493749100136434,35.329945733099784,44.96225775160479,43.06067407906458,-6.815609306336327,1.3611146454160234,5.716464885335569,0.0227588071179241,1.892991381704036,False,False,True,True,decliner
Spencer Steer__2024_2025,Spencer Steer,Spencer Steer,2024,2025,5274.042531840787,4493.435217721739,-780.6073141190482,1.6,98,0.721,-0.6000000000000001,-1,0.002,41.41718942547452,51.0501234445587,50.004515878621376,40.20749478930632,54.06780279826539,-1.751297435028441,-2.909102194143742,-5.774572056094733,4.05185019175309,-12.924812384819852,False,False,True,False,weakness_up
J.P. Crawford__2024_2025,J.P. Crawford,J.P. Crawford,2024,2025,5275.348864559717,4637.347792808225,-638.0010717514924,1.6,90,0.625,1.1999999999999995,23,0.0969999999999999,38.32127584070609,50.95754018330595,54.28499211344242,46.98770604662869,44.82464969405243,-2.1689252101020315,7.22985751294604,-2.8822808919982137,-9.965487417230335,-7.1838619155934325,False,False,False,False,baseline
Bo Naylor__2024_2025,Bo Naylor,Bo Naylor,2024,2025,4482.074633835242,4555.346676267256,73.27204243201413,1.6,74,0.614,-0.1,11,0.047,40.97243918198324,40.52373008214676,40.87677071482804,56.498990151260905,38.97688582232695,1.7131663674876378,5.179365187266129,4.397450631722393,-7.977967490948579,-2.107174767115147,False,False,True,True,decliner
Luis Rengifo__2024_2025,Luis Rengifo,Luis Rengifo,2024,2025,4385.782439077208,3981.6706211597816,-404.1118179174259,1.5,118,0.763,-1.5,-45,-0.141,37.8972777518097,57.580676088456826,33.44079284776434,39.82320501746105,48.68157140215232,-3.2519628351591336,-3.938380955785348,3.457758134183571,3.3509317339456217,-10.872101193084632,False,False,True,False,weakness_up
Vinnie Pasquantino__2024_2025,Vinnie Pasquantino,Vinnie Pasquantino,2024,2025,5091.24037966479,4605.39943188836,-485.8409477764308,1.5,109,0.76,0.0,7,0.038,47.32948838882033,62.9800073641236,43.28065228924395,42.73036268201441,34.98194293468006,3.1983668485120877,-3.670849636007716,-1.579966757112281,-7.802212870417271,-2.704723847549154,False,False,False,False,baseline
Sal Frelick__2024_2025,Sal Frelick,Sal Frelick,2024,2025,5100.117432314299,5501.017180404726,400.8997480904272,1.5,87,0.655,2.1,27,0.1009999999999999,26.362094658304315,61.72579408025168,47.57247348134538,50.48431497428195,48.92652750796185,7.473145706537977,3.7471464175856894,-0.8945022301599863,1.0725975883671026,-3.3694758238258444,False,True,True,False,strength_up
Kyle Isbel__2024_2025,Kyle Isbel,Kyle Isbel,2024,2025,5237.213554801123,4568.046987371853,-669.1665674292699,1.5,82,0.654,-0.3999999999999999,-3,0.0,38.3690361719494,53.44798216701025,40.062667230842905,49.16133460490852,55.43120530074943,-4.065544812242038,1.916735834984003,1.6467283267373674,2.906816885974223,-18.079889407219937,False,False,True,False,weakness_up
Trevor Larnach__2024_2025,Trevor Larnach,Trevor Larnach,2024,2025,4928.678671603493,4170.86913107514,-757.809540528353,1.4,119,0.771,-1.2,-17,-0.044,49.50261648152109,51.04785846299302,48.0887191261492,42.880774022029016,35.9450835688932,-4.30834329788803,-1.4784062532366562,-2.314478237718504,-8.860558653428,-1.8034287742114827,False,False,False,False,baseline
Jake Burger__2024_2025,Jake Burger,Jake Burger,2024,2025,4054.305614650864,3849.6803148754857,-204.6252997753777,1.4,107,0.76,-1.5,-18,-0.0729999999999999,53.801822478879664,46.97469947865308,31.73537991093314,37.52952707648957,36.31611969642425,-4.496066693732551,-1.692950784940507,-3.665827473126651,3.720017967242505,1.605915699037766,False,False,True,False,weakness_up
Ryan Mountcastle__2024_2025,Ryan Mountcastle,Ryan Mountcastle,2024,2025,4091.046238183152,3805.993763178321,-285.0524750048312,1.4,107,0.733,-1.7999999999999998,-26,-0.0799999999999999,46.923365397092695,53.648106413015,30.73716529648647,43.84689627682136,34.03197681506908,-1.057668796630594,-8.752288569384937,-2.2192259019594687,-1.81591444565791,5.395749379399682,False,False,True,False,weakness_up
Gavin Lux__2024_2025,Gavin Lux,Gavin Lux,2024,2025,4849.362034559421,4345.822870972561,-503.53916358686,1.4,98,0.703,-1.1,4,0.021,40.19340886634908,53.642139633556766,46.58159829093687,41.37877853535328,44.32338284673696,-5.462091019626584,1.7039634325125306,4.580890532263851,-7.180198639684434,-6.090840625455535,False,False,False,False,baseline
Rob Refsnyder__2024_2025,Rob Refsnyder,Rob Refsnyder,2024,2025,4569.295229338627,5374.507339357625,805.2121100189979,1.3,132,0.83,-0.3,-4,0.008,48.075554149165015,51.13131807084972,45.37092822519318,39.763180326115226,34.45801507384237,3.380330160911015,0.5362890462041463,4.997548200738734,3.207074219028435,6.598578057317205,False,False,True,True,decliner
Joey Bart__2024_2025,Joey Bart,Joey Bart,2024,2025,4559.036659826563,4541.383351049599,-17.653308776963968,1.3,121,0.799,0.0,-20,-0.103,47.38283541303688,50.87196895403397,43.76951091677091,40.14911511470741,36.477002618019306,-6.859078312247583,-4.140228187425279,6.844889359580478,5.329937824180789,-1.7194598898896558,False,False,True,False,weakness_up
James Wood__2024_2025,James Wood,James Wood,2024,2025,5334.83184966135,5151.436770708526,-183.3950789528244,1.3,120,0.781,1.9,7,0.0439999999999999,51.28248470016706,50.54881621691507,53.08196581396588,39.78475138326185,42.072168306419655,10.37142276990923,-4.547412507751183,-1.7432926588205788,-2.724229319462111,-4.259793754333522,False,False,False,False,baseline
LaMonte Wade Jr.__2024_2025,LaMonte Wade Jr.,LaMonte Wade Jr.,2024,2025,5257.115024313087,4212.941416294375,-1044.173608018712,1.3,119,0.761,-2.9000000000000004,-67,-0.237,43.39595289880681,53.89312468528921,59.10638906154264,41.01617298394298,36.80545071674911,-9.653409237587034,-7.603100698901137,-7.085643530530135,-2.624412542778302,3.2912110041726805,False,False,True,False,weakness_up
Michael Conforto__2024_2025,Michael Conforto,Michael Conforto,2024,2025,4680.310804999403,4228.538272491481,-451.77253250792273,1.3,112,0.759,-1.9,-29,-0.122,50.93989840408996,51.10656551360197,45.2698358006572,39.678654277564,34.53095064514457,-8.360549326981989,-4.792537188886008,3.4358540733080645,-3.1324379671502385,1.9238910122812167,False,False,True,False,weakness_up
Andy Pages__2024_2025,Andy Pages,Andy Pages,2024,2025,4314.027357434749,4759.782198345445,445.75484091069575,1.3,98,0.712,2.8,15,0.062,44.28103959472617,50.928863826816304,37.50077091759401,43.63927738223136,37.19859616737336,0.1344203020990662,4.3520639005023085,-4.5620263837740325,10.616180057509354,2.794378704400245,False,False,True,False,weakness_up
Nick Gonzales__2024_2025,Nick Gonzales,Nick Gonzales,2024,2025,4204.95451141523,3984.714927412162,-220.23958400306765,1.3,94,0.709,-0.4,-12,-0.0479999999999999,40.10262199880363,54.01310015478765,31.50161239107252,46.55276854362569,40.48966453009012,-3.2151954586978064,-1.4868843492682018,1.2081128108763934,2.196563261733644,-3.948087728969149,False,False,True,False,weakness_up
Ozzie Albies__2024_2025,Ozzie Albies,Ozzie Albies,2024,2025,4483.604613802514,4418.402430180734,-65.20218362178002,1.3,96,0.707,0.0,-9,-0.0359999999999999,41.14784343967207,55.13109196280791,35.26673671973011,44.09754412241625,42.9429220716716,-5.478254549498459,-0.5030604741676754,4.110726334191881,-1.7902846129677172,2.2748739924562287,False,False,True,False,weakness_up
Jeff McNeil__2024_2025,Jeff McNeil,Jeff McNeil,2024,2025,4154.494190857555,4992.366887625172,837.8726967676175,1.3,97,0.692,0.8,14,0.054,36.27511875586957,55.93284831821893,38.9348909340748,44.5808982798183,34.556796527679424,1.0271728999620464,3.609927888669517,8.196721649573938,-0.1085244482561691,6.716213947213475,False,False,True,False,weakness_up
Max Schuemann__2024_2025,Max Schuemann,Max Schuemann,2024,2025,4710.72576477862,4985.436660780546,274.7108960019259,1.3,85,0.619,-0.7000000000000001,-23,-0.051,34.733673274853665,45.861766394330616,50.10330475545593,45.54115993449308,46.51226229199637,-2.5317999632625927,3.407631339968468,-0.2031420420063696,6.720895605300278,-1.1556970753958993,False,False,False,True,decliner
Maikel Garcia__2024_2025,Maikel Garcia,Maikel Garcia,2024,2025,6109.725330754385,6766.670635682769,656.9453049283838,1.3,71,0.614,4.3,50,0.186,37.48086599650095,58.50399699447088,46.92584654419522,48.020885712907926,66.15934630287792,6.619921843598576,7.097083305101151,7.312565634532305,11.900196313988417,-22.624126082793254,True,False,True,False,elite
Paul Goldschmidt__2024_2025,Paul Goldschmidt,Paul Goldschmidt,2024,2025,4799.3470939944245,4576.523727383235,-222.8233666111892,1.2,100,0.716,-0.3999999999999999,3,0.015,48.75983487305126,49.12890861287961,40.165406848036326,41.022033584060544,45.40112238922398,-6.78318113755671,9.1640474064589,0.9215654461914512,-1.4019369954243786,-6.745299540540465,False,False,True,False,weakness_up
Harrison Bader__2024_2025,Harrison Bader,Harrison Bader,2024,2025,4479.65649935786,4452.474731704709,-27.18176765315184,1.2,85,0.657,2.0,37,0.139,40.13166088354092,50.947422994023405,36.59848371789831,51.41948921173957,39.642327785054654,4.594241744674775,-3.1164651190579638,2.433743518022034,-2.980008667689006,-2.436603314262328,False,False,True,False,weakness_up
Jorge Soler__2024_2025,Jorge Soler,Jorge Soler,2024,2025,4245.473685688831,4062.14027620798,-183.33340948085151,1.1,120,0.78,-1.4,-32,-0.0999999999999999,50.89209729069528,48.03272900121621,49.5865928042731,32.84475182573678,29.532821079656813,-4.821667086559351,-6.354215472061689,-5.108197107847509,5.696529410849742,6.563591877135352,False,False,True,False,weakness_up
Royce Lewis__2024_2025,Royce Lewis,Royce Lewis,2024,2025,4395.333266149989,4628.15745361283,232.8241874628411,1.1,106,0.747,-0.1,-21,-0.0759999999999999,46.55211817270995,48.2838630443333,39.40602926820533,45.28582360880414,36.021363406794414,-3.175240734623628,1.5546836595316975,-2.1071901147442915,1.3788452502921729,8.084576315222783,False,False,True,True,decliner
Luis Arraez__2024_2025,Luis Arraez,Luis Arraez,2024,2025,4462.836470028442,4897.7055082705565,434.8690382421146,1.1,109,0.739,-0.2,-5,-0.02,31.054834037125563,77.05332016172089,41.34133971033348,31.022120781920474,40.66156823746416,-1.425976466908029,-2.031729586034885,9.219174178104232,3.322653856719409,-0.8470240630809727,False,False,True,True,decliner
George Springer__2024_2025,George Springer,George Springer,2024,2025,4947.293537943085,5941.703360953909,994.4098230108248,1.1,94,0.674,4.1,72,0.2849999999999999,41.96668162852304,49.99928567581884,46.62652683594572,39.1754872430506,51.11485860198396,13.831508688541014,9.816479505500638,4.808548957915896,-6.651570569079155,-1.2084033672087813,False,False,True,False,weakness_up
Mauricio Dubon__2024_2025,Mauricio Dubon,Mauricio Dubon,2024,2025,3769.797403534215,4869.1468862666015,1099.3494827323866,1.1,86,0.657,1.1,-6,-0.013,32.13449037045138,58.34021302458825,27.00157663149865,52.0602874292973,36.48538091271647,-0.1398489277575443,0.3416348785570164,10.16987502729256,10.787648619737716,4.0502620431180745,False,False,True,False,weakness_up
Brayan Rocchio__2024_2025,Brayan Rocchio,Brayan Rocchio,2024,2025,4287.482558175831,4048.36985012656,-239.11270804927017,1.1,79,0.614,-0.7000000000000001,-2,0.016,31.582074082268267,48.06836625945956,45.74742149529949,50.31866607396169,36.595519725936725,3.6454444447857055,2.604305553775802,-8.671556616727038,-5.905383504618435,3.621924204278308,False,False,True,False,weakness_up
Mike Tauchman__2024_2025,Mike Tauchman,Mike Tauchman,2024,2025,5128.532290261249,4626.0608889456325,-502.4714013156163,1.0,110,0.723,0.3999999999999999,5,0.033,40.48115781917544,53.64777426006125,53.55573263551896,41.47385366411611,42.93676963583304,0.2389291264151225,-1.34604259909365,-4.872943801168063,1.992672573232639,-8.058782559819363,False,False,True,False,weakness_up
Jake Fraley__2024_2025,Jake Fraley,Jake Fraley,2024,2025,4181.390096287057,4433.334810357872,251.94471407081528,1.0,96,0.716,-0.7,1,-0.002,32.73298740387907,54.789950148253055,34.756136242048505,44.91618533725276,45.51637268201331,3.645833668585837,-4.463080869552613,12.506375471989864,-1.966459392628096,-6.644492004504457,False,False,True,True,decliner
Tyrone Taylor__2024_2025,Tyrone Taylor,Tyrone Taylor,2024,2025,4552.961501864684,4514.380121209363,-38.58138065532057,1.0,97,0.701,-0.1999999999999999,-27,-0.1029999999999999,40.15995259418229,52.07102794948748,36.29131735044322,45.3738660174259,46.145028179447166,-7.038262706178479,-0.666050604393277,-0.2901139703943585,5.239875492977951,3.033484350113362,False,False,False,True,decliner
Josh Lowe__2024_2025,Josh Lowe,Josh Lowe,2024,2025,4607.440703329685,4128.123334090876,-479.3173692388091,1.0,98,0.693,-1.1,-19,-0.0429999999999999,44.809559287540665,43.77371609525653,37.54736907496477,41.64935242134788,52.281565923965786,-4.960097387062028,2.301214948582711,-3.128889522773981,-2.651193667368851,-2.6036702280965045,False,False,True,False,weakness_up
Wenceel Perez__2024_2025,Wenceel Perez,Wenceel Perez,2024,2025,4595.468331908674,4825.912732368751,230.4444004600764,1.0,94,0.683,0.7,9,0.0549999999999999,37.60502076469288,53.513288650147786,42.02270835320864,44.32263165407058,43.21158884166792,6.282457506415426,-3.475965248114562,-2.146004320863881,2.834982844780022,1.5651699205655305,False,False,True,False,weakness_up
Ceddanne Rafaela__2024_2025,Ceddanne Rafaela,Ceddanne Rafaela,2024,2025,3332.1532719992447,5039.002237818798,1706.848965819553,1.0,81,0.664,2.8,10,0.0439999999999999,39.293316637084175,42.14151902009741,20.0,45.19016242002955,42.668139886786896,3.303412191271377,7.1768415099853655,7.238615392466212,18.80981596618988,8.076443719677613,False,False,True,False,weakness_up
Zach McKinstry__2024_2025,Zach McKinstry,Zach McKinstry,2024,2025,5093.317793067292,5081.1550456578025,-12.162747409489384,1.0,74,0.614,2.2,40,0.157,35.425306641097976,51.38504270413575,42.062144669742175,48.13167129869982,56.30463560191068,2.884940230208045,2.2038910413404267,1.7488491301900029,-2.8121173125858547,-4.899506045110449,False,False,True,False,weakness_up
Masataka Yoshida__2024_2025,Masataka Yoshida,Masataka Yoshida,2024,2025,4645.09236438231,5000.955306408517,355.86294202620684,0.9,116,0.765,-1.0,-28,-0.069,40.64178970482985,62.95826230671801,45.048082472982905,40.10022556358496,31.79205487978353,1.9588502061516733,-2.312677704716222,-1.9990881123544144,2.325216470301335,9.324580667864064,False,False,True,True,decliner
Ramon Laureano__2024_2025,Ramon Laureano,Ramon Laureano,2024,2025,4124.578641384081,4861.488403082569,736.9097616984882,0.9,108,0.748,2.1,30,0.1069999999999999,46.96330248172078,43.88186643495448,34.0344348317612,42.28311791876453,41.237097650552805,6.186693069565706,9.067938613985426,7.335290473691998,-3.394254272282062,-2.017571776918466,False,False,True,False,weakness_up
Ramon Urias__2024_2025,Ramon Urias,Ramon Urias,2024,2025,4371.798191189458,4405.650978992975,33.85278780351746,0.9,114,0.745,0.2,-27,-0.0699999999999999,43.23692740991666,51.64644041455965,42.22021897346383,38.24488832239867,38.846659139034806,-2.128419790943319,-2.98659687663168,-3.0917177187984635,11.240665503790552,-1.0501938096476875,False,False,True,False,weakness_up
Ronald Acuna Jr.__2024_2025,Ronald Acuna Jr.,Ronald Acuna Jr.,2024,2025,5478.082548890036,5707.764430704579,229.68188181454389,0.9,106,0.716,2.6,55,0.219,46.55249193879561,50.611621313973615,48.932338637456105,43.79496326235177,50.29872344930493,10.820789370133866,1.157391839110474,6.183116151485713,-8.13698430752784,-4.999317959672808,False,False,False,False,baseline
Max Kepler__2024_2025,Max Kepler,Max Kepler,2024,2025,4398.064930401201,4845.932623639301,447.8676932380995,0.9,93,0.682,-0.3,-3,0.0089999999999998,41.740313812531895,52.18044341889279,35.60396088761153,47.7433922700606,39.25950322278925,4.271115825601818,-2.15578722483977,10.312669389601112,-4.580896702231726,1.2241273777665995,False,False,True,True,decliner
Giancarlo Stanton__2024_2025,Giancarlo Stanton,Giancarlo Stanton,2024,2025,4185.385322724928,4891.584905448684,706.1995827237552,0.8,117,0.773,1.1,41,0.1709999999999999,63.65169725209228,42.58130181017557,40.67905823587199,39.77768169786158,26.50012144989677,2.5105567212850346,0.0101392249411986,5.956184942777135,-0.6727223757240992,8.256723901915695,False,True,True,False,strength_up
Sean Murphy__2024_2025,Sean Murphy,Sean Murphy,2024,2025,4563.291022430237,4589.911856072099,26.62083364186219,0.8,78,0.636,1.2,19,0.0729999999999999,44.18760404874661,43.47211549458798,45.59589291334802,48.63132197314269,37.44698745378943,5.558310767272118,-4.516718961529413,-1.7300017717135745,4.808293583030277,-1.9635580874267544,False,False,True,False,weakness_up
Orlando Arcia__2024_2025,Orlando Arcia,Orlando Arcia,2024,2025,4175.690340622497,3668.490970275375,-507.19937034712257,0.8,72,0.625,-1.6,-39,-0.0959999999999999,38.548214330083056,46.430116932718114,40.22544144601847,49.83472585654789,35.290378484275955,-5.082824271177721,0.1619026570557267,-6.053285906949832,-2.996681549059957,1.6025961320257665,False,False,True,False,weakness_up
Alec Burleson__2024_2025,Alec Burleson,Alec Burleson,2024,2025,4157.879621823327,4825.432568690983,667.5529468676559,0.7,106,0.735,1.4,18,0.066,44.03414605295315,60.59130498089464,34.85772952482129,35.40783153267933,34.355997738580406,1.7140258403041957,1.6208769574806183,6.51887232267562,1.436594855465394,4.422303871469978,False,True,True,False,strength_up
Nolan Schanuel__2024_2025,Nolan Schanuel,Nolan Schanuel,2024,2025,4732.300828516391,4992.772232387393,260.4714038710017,0.7,105,0.706,0.7,4,0.036,33.00776632357696,60.14173723026357,54.62821389275078,37.425188150827,37.43446305982061,3.0725083953624903,1.9786972165273584,-2.5112247929500318,2.8013067506235103,0.8856842346915812,False,True,True,False,strength_up
Abraham Toro__2024_2025,Abraham Toro,Abraham Toro,2024,2025,4406.562588825143,3983.527342419625,-423.0352464055177,0.7,87,0.643,-1.4,-10,0.016,35.55953907274795,56.87911649956437,38.499766204242775,44.757569157073576,41.4741575494286,0.7779931311502466,-1.6696716822983433,-1.8486820457516728,-3.871146045080245,-4.583217346609736,False,False,True,False,weakness_up
Christian Vazquez__2024_2025,Christian Vazquez,Christian Vazquez,2024,2025,4103.490957560387,4388.437807378413,284.94684981802584,0.7,59,0.575,-0.3999999999999999,-4,-0.0299999999999999,36.78602934329562,51.58967801589872,31.98446173435169,56.281521399759406,35.25772165813899,-7.151475851747364,0.340939616162089,14.771434354530442,-5.684150924311048,0.8354490942255168,False,False,True,True,decliner
